,Latitude,Longitude,Elevation,Temperature,Windspeed,Rain,Growth %
58,41.05,-71.97,10.0,45.0,0.0,0.0,0.0482
59,41.05,-71.97,10.0,46.3,0.0,0.0,0.0472
60,41.05,-71.97,10.0,47.2,0.0,0.0,0.044
61,41.05,-71.97,10.0,52.9,0.0,0.0,0.0397
62,41.05,-71.97,10.0,53.3,0.0,0.0,0.039
63,41.05,-71.97,10.0,55.2,0.0,0.0,0.0371
64,41.05,-71.97,10.0,57.5,0.0,0.0,0.0344
65,41.05,-71.97,10.0,49.9,0.0,0.0,0.033
66,41.05,-71.97,10.0,48.8,0.0,0.0,0.0288
0,30.016666600000004,-90.1166666,4.0,71.4,5.3,0.0,0.9632
1,30.016666600000004,-90.1166666,4.0,74.1,6.3,0.0,0.9439
2,30.016666600000004,-90.1166666,4.0,59.6,8.3,0.0,0.9524
3,30.016666600000004,-90.1166666,4.0,60.4,10.7,0.0,0.9149
4,30.016666600000004,-90.1166666,4.0,56.3,14.7,0.0,0.8732
5,30.016666600000004,-90.1166666,4.0,60.2,3.6,0.0,0.8337
6,30.016666600000004,-90.1166666,4.0,65.4,4.1,0.0,0.8325
7,30.016666600000004,-90.1166666,4.0,67.8,5.5,0.0,0.7985
8,30.016666600000004,-90.1166666,4.0,69.4,5.7,0.0,0.763
9,30.016666600000004,-90.1166666,4.0,69.7,6.2,0.0,0.7472
10,30.016666600000004,-90.1166666,4.0,69.4,5.1,0.0,0.7188
11,30.016666600000004,-90.1166666,4.0,75.5,5.9,0.0,0.678
12,30.016666600000004,-90.1166666,4.0,70.0,3.9,0.0,0.6659
13,30.016666600000004,-90.1166666,4.0,70.9,3.5,0.0,0.6169
14,30.016666600000004,-90.1166666,4.0,71.7,3.0,0.0,0.632
15,30.016666600000004,-90.1166666,4.0,73.4,3.5,0.0,0.6357
16,30.016666600000004,-90.1166666,4.0,75.6,6.3,0.0,0.6833
17,30.016666600000004,-90.1166666,4.0,76.2,5.3,0.0,0.6634
18,30.016666600000004,-90.1166666,4.0,69.9,9.2,0.0,0.6727
19,30.016666600000004,-90.1166666,4.0,67.5,10.2,0.0,0.668
20,30.016666600000004,-90.1166666,4.0,73.5,5.1,0.0,0.6758
21,30.016666600000004,-90.1166666,4.0,75.6,7.2,0.0,0.6289
22,30.016666600000004,-90.1166666,4.0,74.8,5.0,0.0,0.5523
23,30.016666600000004,-90.1166666,4.0,74.4,4.1,0.0,0.3995
24,30.016666600000004,-90.1166666,4.0,76.7,6.9,0.0,0.3582
25,30.016666600000004,-90.1166666,4.0,78.3,7.3,0.0,0.2835
26,30.016666600000004,-90.1166666,4.0,76.0,8.9,0.0,0.2739
27,30.016666600000004,-90.1166666,4.0,75.4,9.2,0.0,0.1922
28,30.016666600000004,-90.1166666,4.0,75.1,8.0,0.0,0.1357
29,30.016666600000004,-90.1166666,4.0,62.9,11.9,0.0,0.1212
30,30.016666600000004,-90.1166666,4.0,67.1,5.5,0.0,0.1035
31,30.016666600000004,-90.1166666,4.0,70.3,2.4,0.0,0.083
32,30.016666600000004,-90.1166666,4.0,70.2,4.1,0.0,0.0702
33,30.016666600000004,-90.1166666,4.0,68.8,6.0,0.0,0.0667
34,30.016666600000004,-90.1166666,4.0,72.0,2.7,0.0,0.0808
35,30.016666600000004,-90.1166666,4.0,75.1,5.3,0.0,0.0731
36,30.016666600000004,-90.1166666,4.0,78.6,6.5,0.0,0.0709
37,30.016666600000004,-90.1166666,4.0,77.0,5.3,0.0,0.0664
38,30.016666600000004,-90.1166666,4.0,71.6,12.7,0.0,0.0605
39,30.016666600000004,-90.1166666,4.0,68.6,6.8,0.0,0.0546
40,30.016666600000004,-90.1166666,4.0,76.2,8.4,0.0,0.0539
41,30.016666600000004,-90.1166666,4.0,73.2,6.5,0.0,0.0341
42,30.016666600000004,-90.1166666,4.0,62.5,11.5,0.0,0.0331
43,30.016666600000004,-90.1166666,4.0,60.6,16.6,0.0,0.0329
44,30.016666600000004,-90.1166666,4.0,64.1,12.9,0.0,0.0293
45,30.016666600000004,-90.1166666,4.0,69.1,2.7,0.0,0.0322
46,30.016666600000004,-90.1166666,4.0,71.2,2.2,0.0,0.0348
47,30.016666600000004,-90.1166666,4.0,75.6,8.2,0.0,0.03
48,30.016666600000004,-90.1166666,4.0,71.1,7.0,0.0,0.0293
49,30.016666600000004,-90.1166666,4.0,70.5,3.9,0.0,0.0297
50,30.016666600000004,-90.1166666,4.0,74.6,4.2,0.0,0.0285
51,30.016666600000004,-90.1166666,4.0,76.8,8.5,0.0,0.0263
52,30.016666600000004,-90.1166666,4.0,73.3,6.4,0.0,0.0226
53,30.016666600000004,-90.1166666,4.0,74.0,4.3,0.0,0.0225
54,30.016666600000004,-90.1166666,4.0,72.0,8.8,0.0,0.0216
55,30.016666600000004,-90.1166666,4.0,71.1,10.4,0.0,0.0203
56,30.016666600000004,-90.1166666,4.0,71.4,4.6,0.0,0.0213
57,30.016666600000004,-90.1166666,4.0,68.0,9.2,0.0,0.0215
58,30.016666600000004,-90.1166666,4.0,70.5,7.0,0.0,0.021
59,30.016666600000004,-90.1166666,4.0,70.6,4.4,0.0,0.0209
60,30.016666600000004,-90.1166666,4.0,71.1,4.1,0.0,0.0158
61,30.016666600000004,-90.1166666,4.0,73.5,4.5,0.0,0.0187
62,30.016666600000004,-90.1166666,4.0,73.9,5.2,0.0,0.0189
63,30.016666600000004,-90.1166666,4.0,75.5,3.7,0.0,0.022
64,30.016666600000004,-90.1166666,4.0,76.5,9.0,0.0,0.019
0,34.008,-118.5,2.0,64.1,3.6,0.0,0.0
1,34.008,-118.5,2.0,58.9,0.9,0.0,0.0
2,34.008,-118.5,2.0,57.4,1.7,0.0,0.0
3,34.008,-118.5,2.0,55.5,2.5,0.0,0.0
4,34.008,-118.5,2.0,57.1,1.0,0.0,0.0
5,34.008,-118.5,2.0,58.8,1.3,0.0,0.0
6,34.008,-118.5,2.0,55.3,2.0,0.0,0.0
7,34.008,-118.5,2.0,57.1,1.9,0.0,0.0
8,34.008,-118.5,2.0,56.5,2.5,0.0,0.0
9,34.008,-118.5,2.0,65.4,4.6,0.0,0.0
10,34.008,-118.5,2.0,66.2,7.2,0.0,0.0
11,34.008,-118.5,2.0,64.0,3.0,0.0,0.0
12,34.008,-118.5,2.0,60.5,1.9,0.0,0.0
13,34.008,-118.5,2.0,63.9,1.3,0.0,0.0
14,34.008,-118.5,2.0,59.9,2.8,0.0,0.0
15,34.008,-118.5,2.0,54.8,5.5,0.0,0.0
16,34.008,-118.5,2.0,52.7,5.7,0.0,0.0
17,34.008,-118.5,2.0,53.4,3.4,0.0,0.0
18,34.008,-118.5,2.0,53.4,2.7,0.0,0.0
19,34.008,-118.5,2.0,54.1,2.2,0.0,0.0
20,34.008,-118.5,2.0,54.4,2.2,0.0,0.0
21,34.008,-118.5,2.0,55.6,3.9,0.0,0.0
22,34.008,-118.5,2.0,60.6,4.9,0.0,0.0
23,34.008,-118.5,2.0,65.1,5.8,0.0,0.0
24,34.008,-118.5,2.0,56.7,3.1,0.0,0.0
25,34.008,-118.5,2.0,54.4,1.8,0.0,0.0
26,34.008,-118.5,2.0,55.1,2.2,0.0,0.0
27,34.008,-118.5,2.0,55.2,2.6,0.0,0.0
28,34.008,-118.5,2.0,55.9,2.7,0.0,0.0
29,34.008,-118.5,2.0,55.6,2.4,0.0,0.0
30,34.008,-118.5,2.0,56.5,2.4,0.0,0.0
31,34.008,-118.5,2.0,58.4,2.6,0.0,0.8571
32,34.008,-118.5,2.0,57.5,2.3,0.0,0.9091
33,34.008,-118.5,2.0,62.1,4.3,0.0,0.9231
34,34.008,-118.5,2.0,59.0,6.0,0.0,0.9286
35,34.008,-118.5,2.0,56.8,5.8,0.0,0.9286
36,34.008,-118.5,2.0,56.4,5.3,0.0,0.9474
37,34.008,-118.5,2.0,58.6,4.2,0.0,0.95
38,34.008,-118.5,2.0,64.9,5.3,0.0,0.75
39,34.008,-118.5,2.0,66.5,5.3,0.0,0.6562
40,34.008,-118.5,2.0,69.6,4.2,0.0,0.675
41,34.008,-118.5,2.0,62.4,6.0,0.0,0.7358
42,34.008,-118.5,2.0,57.4,8.3,0.0,0.7971
43,34.008,-118.5,2.0,56.9,5.6,0.0,0.7979
44,34.008,-118.5,2.0,66.0,10.3,0.0,0.8611
45,34.008,-118.5,2.0,58.9,6.6,0.0,0.8526
46,34.008,-118.5,2.0,56.4,4.5,0.0,0.8615
47,34.008,-118.5,2.0,57.9,5.6,0.0,0.863
48,34.008,-118.5,2.0,56.8,6.5,0.0,0.849
49,34.008,-118.5,2.0,55.7,6.2,0.0,0.8361
50,34.008,-118.5,2.0,57.4,5.3,0.0,0.8246
51,34.008,-118.5,2.0,61.2,8.4,0.0,0.7825
52,34.008,-118.5,2.0,61.2,4.9,0.0,0.7622
53,34.008,-118.5,2.0,58.6,5.2,0.0,0.81
54,34.008,-118.5,2.0,54.5,3.5,0.0,0.8007
55,34.008,-118.5,2.0,55.8,3.7,0.0,0.8054
56,34.008,-118.5,2.0,55.7,3.8,0.0,0.8029
57,34.008,-118.5,2.0,56.1,8.4,0.0,0.7833
58,34.008,-118.5,2.0,51.2,5.4,0.0,0.7801
59,34.008,-118.5,2.0,52.9,7.0,0.0,0.7729
60,34.008,-118.5,2.0,54.5,7.3,0.0,0.6994
61,34.008,-118.5,2.0,55.7,5.9,0.0,0.6792
62,34.008,-118.5,2.0,57.5,5.3,0.0,0.6581
63,34.008,-118.5,2.0,57.4,6.2,0.0,0.6404
64,34.008,-118.5,2.0,57.3,8.0,0.0,0.611
65,34.008,-118.5,2.0,56.5,6.4,0.0,0.5643
66,34.008,-118.5,2.0,56.1,7.5,0.0,0.5328
67,34.008,-118.5,2.0,53.6,10.1,0.0,0.4915
68,34.008,-118.5,2.0,53.8,8.6,0.0,0.4584
69,34.008,-118.5,2.0,55.8,7.1,0.0,0.4053
70,34.008,-118.5,2.0,55.6,6.8,0.0,0.3538
71,34.008,-118.5,2.0,57.1,7.9,0.0,0.3248
72,34.008,-118.5,2.0,58.1,4.3,0.0,0.3122
73,34.008,-118.5,2.0,58.9,4.3,0.0,0.2826
74,34.008,-118.5,2.0,59.1,4.7,0.0,0.2671
75,34.008,-118.5,2.0,58.1,6.5,0.0,0.2599
76,34.008,-118.5,2.0,57.6,6.2,0.0,0.2619
77,34.008,-118.5,2.0,57.4,7.5,0.0,0.2552
78,34.008,-118.5,2.0,56.7,12.1,0.0,0.3182
79,34.008,-118.5,2.0,56.4,6.0,0.0,0.3364
80,34.008,-118.5,2.0,53.1,7.0,0.0,0.3614
81,34.008,-118.5,2.0,53.4,7.4,0.0,0.3801
82,34.008,-118.5,2.0,53.5,7.3,0.0,0.3858
83,34.008,-118.5,2.0,57.4,5.0,0.0,0.3709
84,34.008,-118.5,2.0,57.9,4.7,0.0,0.368
85,34.008,-118.5,2.0,57.9,5.3,0.0,0.3233
86,34.008,-118.5,2.0,56.9,5.2,0.0,0.2782
87,34.008,-118.5,2.0,61.9,4.4,0.0,0.2691
88,34.008,-118.5,2.0,59.9,5.1,0.0,0.2448
89,34.008,-118.5,2.0,58.3,4.7,0.0,0.2342
90,34.008,-118.5,2.0,59.1,6.3,0.0,0.2325
91,34.008,-118.5,2.0,58.6,7.2,0.0,0.239
92,34.008,-118.5,2.0,58.5,7.2,0.0,0.2212
93,34.008,-118.5,2.0,58.0,7.6,0.0,0.2459
94,34.008,-118.5,2.0,60.0,4.3,0.0,0.215
95,34.008,-118.5,2.0,66.0,4.8,0.0,0.2122
96,34.008,-118.5,2.0,64.9,4.6,0.0,0.2007
97,34.008,-118.5,2.0,65.1,4.7,0.0,0.202
98,34.008,-118.5,2.0,59.1,2.7,0.0,0.1899
99,34.008,-118.5,2.0,61.1,3.6,0.0,0.1873
100,34.008,-118.5,2.0,61.8,3.5,0.0,0.1617
101,34.008,-118.5,2.0,60.2,4.0,0.0,0.168
102,34.008,-118.5,2.0,60.6,4.3,0.0,0.1671
103,34.008,-118.5,2.0,60.9,4.1,0.0,0.1645
104,34.008,-118.5,2.0,63.0,5.6,0.0,0.1637
105,34.008,-118.5,2.0,62.0,6.3,0.0,0.1658
106,34.008,-118.5,2.0,62.1,5.4,0.0,0.1611
107,34.008,-118.5,2.0,64.7,4.1,0.0,0.1615
108,34.008,-118.5,2.0,66.7,3.9,0.0,0.1574
0,38.68974,-75.36253,14.0,59.8,12.1,0.0,0.9565
1,38.68974,-75.36253,14.0,55.1,5.4,0.0,0.8846
2,38.68974,-75.36253,14.0,47.2,3.7,0.0,0.9091
3,38.68974,-75.36253,14.0,60.9,7.1,0.4,0.8158
4,38.68974,-75.36253,14.0,56.7,4.9,0.0,0.8644
5,38.68974,-75.36253,14.0,46.3,7.4,0.0,0.8182
6,38.68974,-75.36253,14.0,42.6,6.2,0.06,0.7531
7,38.68974,-75.36253,14.0,48.8,6.0,0.0,0.7386
8,38.68974,-75.36253,14.0,51.1,6.6,0.0,0.7426
9,38.68974,-75.36253,14.0,56.6,7.3,0.35,0.6857
10,38.68974,-75.36253,14.0,68.6,11.3,0.0,0.6752
11,38.68974,-75.36253,14.0,59.2,6.1,0.31,0.528
12,38.68974,-75.36253,14.0,45.3,6.2,0.08,0.5629
13,38.68974,-75.36253,14.0,46.6,9.2,0.25,0.4906
14,38.68974,-75.36253,14.0,47.6,4.6,0.2,0.581
15,38.68974,-75.36253,14.0,46.4,10.9,0.01,0.638
16,38.68974,-75.36253,14.0,47.6,4.8,0.28,0.6429
17,38.68974,-75.36253,14.0,55.9,5.2,0.02,0.6518
18,38.68974,-75.36253,14.0,53.6,5.0,0.46,0.6906
19,38.68974,-75.36253,14.0,54.2,4.3,0.41,0.6746
20,38.68974,-75.36253,14.0,57.0,5.7,0.0,0.7114
21,38.68974,-75.36253,14.0,47.1,5.8,0.0,0.6714
22,38.68974,-75.36253,14.0,45.3,11.7,0.04,0.5885
23,38.68974,-75.36253,14.0,49.5,8.0,0.0,0.5788
24,38.68974,-75.36253,14.0,53.8,9.5,0.0,0.5857
25,38.68974,-75.36253,14.0,50.8,6.7,0.01,0.544
26,38.68974,-75.36253,14.0,51.7,4.0,0.0,0.4763
27,38.68974,-75.36253,14.0,57.1,5.8,0.0,0.4777
28,38.68974,-75.36253,14.0,55.7,4.6,0.0,0.439
29,38.68974,-75.36253,14.0,64.3,6.6,0.09,0.4852
30,38.68974,-75.36253,14.0,59.1,9.6,0.05,0.4931
31,38.68974,-75.36253,14.0,48.9,13.0,0.1,0.4182
32,38.68974,-75.36253,14.0,48.6,6.6,0.0,0.4054
33,38.68974,-75.36253,14.0,55.6,7.4,0.0,0.5081
34,38.68974,-75.36253,14.0,65.4,15.4,0.63,0.4358
35,38.68974,-75.36253,14.0,56.0,5.1,0.6,0.4749
36,38.68974,-75.36253,14.0,46.0,5.8,0.21,0.4057
37,38.68974,-75.36253,14.0,45.9,6.8,0.2,0.3992
38,38.68974,-75.36253,14.0,45.6,4.7,0.0,0.4091
39,38.68974,-75.36253,14.0,52.8,7.3,0.02,0.3946
40,38.68974,-75.36253,14.0,47.4,5.7,0.08,0.2787
41,38.68974,-75.36253,14.0,54.0,5.2,0.0,0.2579
42,38.68974,-75.36253,14.0,54.8,10.6,0.16,0.2153
43,38.68974,-75.36253,14.0,50.2,3.0,0.0,0.2181
44,38.68974,-75.36253,14.0,55.4,6.0,0.77,0.2193
45,38.68974,-75.36253,14.0,53.4,5.9,0.17,0.211
46,38.68974,-75.36253,14.0,55.2,5.5,0.24,0.1955
47,38.68974,-75.36253,14.0,50.8,6.4,0.08,0.1922
48,38.68974,-75.36253,14.0,51.8,4.0,0.01,0.2137
49,38.68974,-75.36253,14.0,60.9,7.2,0.0,0.1715
50,38.68974,-75.36253,14.0,66.0,15.9,0.0,0.191
51,38.68974,-75.36253,14.0,60.2,4.5,0.48,0.1764
52,38.68974,-75.36253,14.0,62.3,6.0,0.0,0.1826
53,38.68974,-75.36253,14.0,65.8,6.6,0.0,0.1819
54,38.68974,-75.36253,14.0,68.7,6.8,1.34,0.1994
55,38.68974,-75.36253,14.0,56.4,4.5,0.59,0.179
56,38.68974,-75.36253,14.0,50.1,5.7,0.1,0.1576
57,38.68974,-75.36253,14.0,53.6,5.5,0.13,0.1256
58,38.68974,-75.36253,14.0,59.0,9.0,0.01,0.1193
59,38.68974,-75.36253,14.0,46.1,10.2,0.19,0.1043
60,38.68974,-75.36253,14.0,49.6,7.9,0.02,0.0887
61,38.68974,-75.36253,14.0,56.3,8.7,0.0,0.0624
0,38.983000000000004,-76.48,0.0,42.4,0.0,0.0,0.9
1,38.983000000000004,-76.48,0.0,42.2,0.0,0.0,0.9375
2,38.983000000000004,-76.48,0.0,42.7,0.0,0.0,0.8947
3,38.983000000000004,-76.48,0.0,50.0,0.0,0.0,0.9
4,38.983000000000004,-76.48,0.0,59.4,0.0,0.0,0.875
5,38.983000000000004,-76.48,0.0,54.8,0.0,0.0,0.871
6,38.983000000000004,-76.48,0.0,49.3,0.0,0.0,0.881
7,38.983000000000004,-76.48,0.0,57.5,0.0,0.0,0.8413
8,38.983000000000004,-76.48,0.0,52.1,0.0,0.0,0.8182
9,38.983000000000004,-76.48,0.0,45.8,0.0,0.0,0.8081
10,38.983000000000004,-76.48,0.0,45.2,0.0,0.0,0.8182
11,38.983000000000004,-76.48,0.0,46.9,0.0,0.0,0.811
12,38.983000000000004,-76.48,0.0,51.1,0.0,0.0,0.8038
13,38.983000000000004,-76.48,0.0,52.5,0.0,0.0,0.7961
14,38.983000000000004,-76.48,0.0,64.0,0.0,0.0,0.747
15,38.983000000000004,-76.48,0.0,57.3,0.0,0.0,0.6955
16,38.983000000000004,-76.48,0.0,45.3,0.0,0.0,0.6897
17,38.983000000000004,-76.48,0.0,43.7,0.0,0.0,0.6793
18,38.983000000000004,-76.48,0.0,46.4,0.0,0.0,0.6568
19,38.983000000000004,-76.48,0.0,47.2,0.0,0.0,0.6609
20,38.983000000000004,-76.48,0.0,47.7,0.0,0.0,0.5921
21,38.983000000000004,-76.48,0.0,55.2,0.0,0.0,0.5505
22,38.983000000000004,-76.48,0.0,54.0,0.0,0.0,0.5301
23,38.983000000000004,-76.48,0.0,51.3,0.0,0.0,0.5159
24,38.983000000000004,-76.48,0.0,56.7,0.0,0.0,0.5262
25,38.983000000000004,-76.48,0.0,51.1,0.0,0.0,0.5275
26,38.983000000000004,-76.48,0.0,46.4,0.0,0.0,0.4518
27,38.983000000000004,-76.48,0.0,50.5,0.0,0.0,0.4401
28,38.983000000000004,-76.48,0.0,54.5,0.0,0.0,0.43
29,38.983000000000004,-76.48,0.0,52.6,0.0,0.0,0.3923
30,38.983000000000004,-76.48,0.0,55.6,0.0,0.0,0.3742
31,38.983000000000004,-76.48,0.0,56.7,0.0,0.0,0.3442
32,38.983000000000004,-76.48,0.0,56.6,0.0,0.0,0.3273
33,38.983000000000004,-76.48,0.0,63.1,0.0,0.0,0.2899
34,38.983000000000004,-76.48,0.0,59.6,0.0,0.0,0.3067
35,38.983000000000004,-76.48,0.0,48.1,0.0,0.0,0.2957
36,38.983000000000004,-76.48,0.0,49.3,0.0,0.0,0.2962
37,38.983000000000004,-76.48,0.0,55.5,0.0,0.0,0.3063
38,38.983000000000004,-76.48,0.0,62.8,0.0,0.0,0.2887
39,38.983000000000004,-76.48,0.0,55.1,0.0,0.0,0.2628
40,38.983000000000004,-76.48,0.0,46.0,0.0,0.0,0.2832
41,38.983000000000004,-76.48,0.0,47.8,0.0,0.0,0.2493
42,38.983000000000004,-76.48,0.0,48.0,0.0,0.0,0.2397
43,38.983000000000004,-76.48,0.0,50.8,0.0,0.0,0.2404
44,38.983000000000004,-76.48,0.0,50.2,0.0,0.0,0.2283
45,38.983000000000004,-76.48,0.0,54.8,0.0,0.0,0.234
46,38.983000000000004,-76.48,0.0,56.7,0.0,0.0,0.2313
47,38.983000000000004,-76.48,0.0,49.6,0.0,0.0,0.2025
48,38.983000000000004,-76.48,0.0,52.8,0.0,0.0,0.2133
49,38.983000000000004,-76.48,0.0,52.5,0.0,0.0,0.2109
50,38.983000000000004,-76.48,0.0,53.6,0.0,0.0,0.205
51,38.983000000000004,-76.48,0.0,52.5,0.0,0.0,0.2043
52,38.983000000000004,-76.48,0.0,50.0,0.0,0.0,0.1899
53,38.983000000000004,-76.48,0.0,52.2,0.0,0.0,0.1881
54,38.983000000000004,-76.48,0.0,58.9,0.0,0.0,0.1965
55,38.983000000000004,-76.48,0.0,62.1,0.0,0.0,0.1749
56,38.983000000000004,-76.48,0.0,57.9,0.0,0.0,0.1667
57,38.983000000000004,-76.48,0.0,60.6,0.0,0.0,0.1524
58,38.983000000000004,-76.48,0.0,65.2,0.0,0.0,0.1369
59,38.983000000000004,-76.48,0.0,67.9,0.0,0.0,0.1379
60,38.983000000000004,-76.48,0.0,57.0,0.0,0.0,0.1536
61,38.983000000000004,-76.48,0.0,51.6,0.0,0.0,0.143
0,40.8,-74.75,18.0,52.2,6.2,0.0,0.9
1,40.8,-74.75,18.0,49.6,10.5,0.0,0.9412
2,40.8,-74.75,18.0,47.4,4.8,0.0,0.9697
3,40.8,-74.75,18.0,40.1,4.2,0.0,0.9286
4,40.8,-74.75,18.0,40.0,8.1,0.0,0.942
5,40.8,-74.75,18.0,42.7,5.8,0.0,0.9121
6,40.8,-74.75,18.0,52.6,6.3,0.0,0.9375
7,40.8,-74.75,18.0,57.7,7.5,0.0,0.9435
8,40.8,-74.75,18.0,55.8,5.8,0.0,0.9339
9,40.8,-74.75,18.0,45.5,3.5,0.0,0.9179
10,40.8,-74.75,18.0,55.3,7.6,0.0,0.9208
11,40.8,-74.75,18.0,51.5,6.6,0.0,0.9027
12,40.8,-74.75,18.0,47.7,3.8,0.0,0.8948
13,40.8,-74.75,18.0,41.5,6.8,0.0,0.8806
14,40.8,-74.75,18.0,44.8,4.6,0.0,0.8654
15,40.8,-74.75,18.0,48.8,4.8,0.0,0.8261
16,40.8,-74.75,18.0,46.5,4.5,0.0,0.7829
17,40.8,-74.75,18.0,56.4,6.7,0.0,0.768
18,40.8,-74.75,18.0,55.1,6.7,0.0,0.7284
19,40.8,-74.75,18.0,41.2,6.8,0.0,0.7241
20,40.8,-74.75,18.0,40.2,7.1,0.0,0.7031
21,40.8,-74.75,18.0,44.8,5.0,0.0,0.6722
22,40.8,-74.75,18.0,44.6,7.2,0.0,0.6683
23,40.8,-74.75,18.0,45.6,4.4,0.0,0.6317
24,40.8,-74.75,18.0,56.2,4.6,0.0,0.5863
25,40.8,-74.75,18.0,50.2,3.8,0.0,0.5666
26,40.8,-74.75,18.0,48.4,5.8,0.0,0.5065
27,40.8,-74.75,18.0,48.9,3.4,0.0,0.4698
28,40.8,-74.75,18.0,44.7,4.5,0.0,0.4373
29,40.8,-74.75,18.0,45.2,5.8,0.0,0.4012
30,40.8,-74.75,18.0,47.2,8.6,0.0,0.3749
31,40.8,-74.75,18.0,51.7,9.3,0.0,0.3552
32,40.8,-74.75,18.0,51.4,4.5,0.0,0.3319
33,40.8,-74.75,18.0,52.3,4.1,0.0,0.3106
34,40.8,-74.75,18.0,56.7,4.2,0.0,0.2871
35,40.8,-74.75,18.0,54.8,3.3,0.0,0.289
36,40.8,-74.75,18.0,59.8,5.1,0.0,0.3009
37,40.8,-74.75,18.0,52.4,8.4,0.0,0.2834
38,40.8,-74.75,18.0,45.9,16.9,0.0,0.279
39,40.8,-74.75,18.0,45.6,12.5,0.0,0.2689
40,40.8,-74.75,18.0,52.2,4.9,0.0,0.2668
41,40.8,-74.75,18.0,61.4,12.1,0.0,0.2576
42,40.8,-74.75,18.0,53.9,8.1,0.0,0.2541
43,40.8,-74.75,18.0,47.0,7.8,0.0,0.2084
44,40.8,-74.75,18.0,45.7,9.2,0.0,0.2241
45,40.8,-74.75,18.0,42.4,6.2,0.0,0.2154
46,40.8,-74.75,18.0,45.6,5.4,0.0,0.206
47,40.8,-74.75,18.0,46.3,8.0,0.0,0.2074
48,40.8,-74.75,18.0,53.8,3.1,0.0,0.1978
49,40.8,-74.75,18.0,50.6,6.8,0.0,0.1807
50,40.8,-74.75,18.0,44.1,9.1,0.0,0.1948
51,40.8,-74.75,18.0,46.4,3.8,0.0,0.1513
52,40.8,-74.75,18.0,46.4,5.3,0.0,0.1359
53,40.8,-74.75,18.0,53.0,3.2,0.0,0.1316
54,40.8,-74.75,18.0,49.2,6.2,0.0,0.1294
55,40.8,-74.75,18.0,45.6,4.4,0.0,0.1241
56,40.8,-74.75,18.0,50.7,4.9,0.0,0.1147
57,40.8,-74.75,18.0,53.9,5.9,0.0,0.1109
58,40.8,-74.75,18.0,59.2,11.3,0.0,0.1072
59,40.8,-74.75,18.0,60.5,5.8,0.0,0.0947
60,40.8,-74.75,18.0,62.0,7.0,0.0,0.088
61,40.8,-74.75,18.0,63.6,6.7,0.0,0.0712
62,40.8,-74.75,18.0,66.3,6.5,0.0,0.0821
63,40.8,-74.75,18.0,53.1,6.1,0.0,0.0791
64,40.8,-74.75,18.0,51.5,3.7,0.0,0.0776
0,41.53,-81.63,210.0,49.1,6.4,0.0,0.875
1,41.53,-81.63,210.0,45.3,5.3,0.0,0.9032
2,41.53,-81.63,210.0,38.1,10.3,0.0,0.9211
3,41.53,-81.63,210.0,35.2,4.5,0.0,0.9434
4,41.53,-81.63,210.0,36.1,9.3,0.0,0.8406
5,41.53,-81.63,210.0,30.1,13.1,0.0,0.8804
6,41.53,-81.63,210.0,43.6,4.9,0.0,0.888
7,41.53,-81.63,210.0,58.6,7.2,0.0,0.9073
8,41.53,-81.63,210.0,50.2,6.6,0.0,0.9061
9,41.53,-81.63,210.0,35.2,2.5,0.0,0.8973
10,41.53,-81.63,210.0,40.9,2.0,0.0,0.882
11,41.53,-81.63,210.0,47.3,12.0,0.0,0.86
12,41.53,-81.63,210.0,35.1,8.5,0.0,0.8254
13,41.53,-81.63,210.0,34.1,15.8,0.0,0.7878
14,41.53,-81.63,210.0,43.8,2.6,0.0,0.6094
15,41.53,-81.63,210.0,57.2,10.0,0.0,0.5769
16,41.53,-81.63,210.0,31.0,16.0,0.0,0.5262
17,41.53,-81.63,210.0,30.6,7.4,0.0,0.4564
18,41.53,-81.63,210.0,39.3,5.0,0.0,0.434
19,41.53,-81.63,210.0,37.2,7.2,0.0,0.4215
20,41.53,-81.63,210.0,38.3,5.1,0.0,0.3865
21,41.53,-81.63,210.0,48.4,3.6,0.0,0.3462
22,41.53,-81.63,210.0,40.9,9.5,0.0,0.2586
23,41.53,-81.63,210.0,43.7,5.5,0.0,0.2983
24,41.53,-81.63,210.0,55.8,9.5,0.0,0.283
25,41.53,-81.63,210.0,46.8,16.8,0.0,0.2723
26,41.53,-81.63,210.0,39.6,8.5,0.0,0.2647
27,41.53,-81.63,210.0,40.3,12.3,0.0,0.2506
28,41.53,-81.63,210.0,41.8,6.8,0.0,0.2382
29,41.53,-81.63,210.0,42.6,6.5,0.0,0.2393
30,41.53,-81.63,210.0,42.0,3.6,0.0,0.234
31,41.53,-81.63,210.0,41.9,7.6,0.0,0.2142
32,41.53,-81.63,210.0,37.7,4.1,0.0,0.241
33,41.53,-81.63,210.0,51.9,2.2,0.0,0.2505
34,41.53,-81.63,210.0,52.8,3.3,0.0,0.2522
35,41.53,-81.63,210.0,46.9,11.4,0.0,0.2472
36,41.53,-81.63,210.0,39.5,23.1,0.0,0.2389
37,41.53,-81.63,210.0,42.6,10.3,0.0,0.2217
38,41.53,-81.63,210.0,53.6,4.0,0.0,0.2292
39,41.53,-81.63,210.0,53.1,13.3,0.0,0.1863
40,41.53,-81.63,210.0,40.6,15.2,0.0,0.1668
41,41.53,-81.63,210.0,36.9,9.8,0.0,0.1562
42,41.53,-81.63,210.0,35.6,13.5,0.0,0.1684
